sample_idx,patient_id,condition,task,electrode,file_path,prop_above_pos,prop_below_neg,high_activity,UMAP_1,UMAP_2,cluster_kmeans_raw
547,EL043,picture,LM,IOG,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL043\LM\ERSP_matrix\picture\EL043_picture_None_ERSP_IOG_L6_TN.npy,0.08007751937984496,0.0020671834625322996,True,3.5520616,25.709324,10
548,EL043,picture,LM,IOG,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL043\LM\ERSP_matrix\picture\EL043_picture_None_ERSP_IOG_L7_TN.npy,0.101343669250646,0.0041085271317829455,True,3.6524312,25.634052,10
549,EL043,picture,LM,IOG,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL043\LM\ERSP_matrix\picture\EL043_picture_None_ERSP_IOG_L8_TN.npy,0.07467700258397933,0.0005167958656330749,True,3.607379,25.676968,10
550,EL043,picture,LM,IOG,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL043\LM\ERSP_matrix\picture\EL043_picture_None_ERSP_IOG_L9_TN.npy,0.02359173126614987,0.0006459948320413437,True,3.7380815,25.606113,10
551,EL043,picture,LM,iSMG,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL043\LM\ERSP_matrix\picture\EL043_picture_None_ERSP_iSMG_L10_TN.npy,0.02426356589147287,0.0005943152454780362,True,3.8349953,25.525803,10
552,EL043,picture,LM,iSMG,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL043\LM\ERSP_matrix\picture\EL043_picture_None_ERSP_iSMG_L12_TN.npy,0.02186046511627907,0.002532299741602067,True,3.777725,25.579153,10
553,EL043,picture,LM,iSMG,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL043\LM\ERSP_matrix\picture\EL043_picture_None_ERSP_iSMG_L13_TN.npy,0.024031007751937984,0.001317829457364341,True,3.8408976,25.527748,10
554,EL043,picture,LM,iSMG,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL043\LM\ERSP_matrix\picture\EL043_picture_None_ERSP_iSMG_L14_TN.npy,0.021834625322997417,0.0018604651162790699,True,3.8142712,25.574713,10
555,EL043,picture,LM,iSMG,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL043\LM\ERSP_matrix\picture\EL043_picture_None_ERSP_iSMG_L3_TN.npy,0.054082687338501294,0.0006976744186046512,True,3.879164,25.486214,10
556,EL043,picture,LM,iSMG,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL043\LM\ERSP_matrix\picture\EL043_picture_None_ERSP_iSMG_L4_TN.npy,0.024108527131782947,0.003669250645994832,True,3.8646507,25.500608,10
557,EL043,picture,LM,iSMG,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL043\LM\ERSP_matrix\picture\EL043_picture_None_ERSP_iSMG_L6_TN.npy,0.021757105943152454,0.002351421188630491,True,3.8335714,25.530144,10
558,EL043,picture,LM,iSMG,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL043\LM\ERSP_matrix\picture\EL043_picture_None_ERSP_iSMG_L9_TN.npy,0.02131782945736434,0.0013436692506459949,True,3.8310082,25.534279,10
559,EL043,picture,LM,pIns,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL043\LM\ERSP_matrix\picture\EL043_picture_None_ERSP_pIns_L10_TN.npy,0.022248062015503875,0.0011886304909560724,True,3.8994088,25.466621,10
560,EL043,picture,LM,pIns,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL043\LM\ERSP_matrix\picture\EL043_picture_None_ERSP_pIns_L12_TN.npy,0.023074935400516795,0.0016279069767441861,True,3.887334,25.505041,10
561,EL043,picture,LM,pIns,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL043\LM\ERSP_matrix\picture\EL043_picture_None_ERSP_pIns_L13_TN.npy,0.02330749354005168,0.0019638242894056846,True,3.926049,25.442553,10
562,EL043,picture,LM,pIns,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL043\LM\ERSP_matrix\picture\EL043_picture_None_ERSP_pIns_L14_TN.npy,0.025478036175710594,0.0009043927648578811,True,3.9047418,25.466352,10
563,EL043,picture,LM,pIns,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL043\LM\ERSP_matrix\picture\EL043_picture_None_ERSP_pIns_L15_TN.npy,0.022196382428940568,0.0011886304909560724,True,3.8612309,25.501936,10
564,EL043,picture,LM,sSMG,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL043\LM\ERSP_matrix\picture\EL043_picture_None_ERSP_sSMG_L13_TN.npy,0.02372093023255814,0.0015245478036175712,True,3.8833437,25.483217,10
565,EL043,picture,LM,sSMG,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL043\LM\ERSP_matrix\picture\EL043_picture_None_ERSP_sSMG_L8_TN.npy,0.023126614987080102,0.0009043927648578811,True,3.855978,25.504677,10
566,EL043,reading,LM,A,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL043\LM\ERSP_matrix\reading\EL043_reading_None_ERSP_A_L1_TN.npy,0.02165374677002584,0.004625322997416021,True,6.814433,6.8941493,12
567,EL043,reading,LM,A,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL043\LM\ERSP_matrix\reading\EL043_reading_None_ERSP_A_L3_TN.npy,0.02235142118863049,0.006330749354005168,True,6.8335667,6.872942,12
568,EL043,reading,LM,Hip,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL043\LM\ERSP_matrix\reading\EL043_reading_None_ERSP_Hip_L1_TN.npy,0.020749354005167957,0.004341085271317829,True,6.832921,6.8762846,12
569,EL043,reading,LM,Hip,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL043\LM\ERSP_matrix\reading\EL043_reading_None_ERSP_Hip_L2_TN.npy,0.02129198966408269,0.004521963824289405,True,6.780354,6.929347,12
570,EL043,reading,LM,Hip,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL043\LM\ERSP_matrix\reading\EL043_reading_None_ERSP_Hip_L5_TN.npy,0.021214470284237726,0.006925064599483204,True,6.8180423,6.886086,12
571,EL043,reading,LM,Hip,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL043\LM\ERSP_matrix\reading\EL043_reading_None_ERSP_Hip_L7_TN.npy,0.005555555555555556,0.05049095607235142,True,4.870743,7.466727,24
572,EL043,reading,LM,Hip,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL043\LM\ERSP_matrix\reading\EL043_reading_None_ERSP_Hip_L8_TN.npy,0.0016795865633074936,0.12527131782945736,True,4.5729613,7.4489913,24
573,EL043,reading,LM,Hip,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL043\LM\ERSP_matrix\reading\EL043_reading_None_ERSP_Hip_L9_TN.npy,0.003953488372093023,0.12953488372093022,True,4.6005406,7.4532905,24
574,EL043,reading,LM,IOG,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL043\LM\ERSP_matrix\reading\EL043_reading_None_ERSP_IOG_L11_TN.npy,0.028656330749354007,0.06521963824289406,True,4.415269,6.868768,17
575,EL043,reading,LM,IOG,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL043\LM\ERSP_matrix\reading\EL043_reading_None_ERSP_IOG_L4_TN.npy,0.023617571059431526,0.010103359173126615,True,6.7727556,6.940395,12
576,EL043,reading,LM,IOG,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL043\LM\ERSP_matrix\reading\EL043_reading_None_ERSP_IOG_L5_TN.npy,0.03950904392764858,0.008449612403100775,True,6.7549276,6.9579167,12
577,EL043,reading,LM,IOG,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL043\LM\ERSP_matrix\reading\EL043_reading_None_ERSP_IOG_L6_TN.npy,0.048863049095607236,0.006537467700258398,True,6.765358,6.947201,12
578,EL043,reading,LM,IOG,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL043\LM\ERSP_matrix\reading\EL043_reading_None_ERSP_IOG_L7_TN.npy,0.06315245478036176,0.00950904392764858,True,6.7412405,6.972049,12
579,EL043,reading,LM,IOG,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL043\LM\ERSP_matrix\reading\EL043_reading_None_ERSP_IOG_L8_TN.npy,0.03622739018087855,0.007493540051679587,True,6.7819824,6.939577,12
580,EL043,reading,LM,iSMG,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL043\LM\ERSP_matrix\reading\EL043_reading_None_ERSP_iSMG_L3_TN.npy,0.03382428940568476,0.0060465116279069765,True,6.811086,6.899026,12
581,EL043,reading,LM,pIns,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL043\LM\ERSP_matrix\reading\EL043_reading_None_ERSP_pIns_L18_TN.npy,0.024341085271317828,0.004677002583979328,True,6.793348,6.9166975,12
582,EL043,reading,LM,sSMG,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL043\LM\ERSP_matrix\reading\EL043_reading_None_ERSP_sSMG_L1_TN.npy,0.023204134366925065,0.006227390180878553,True,6.788396,6.919305,12
583,EL043,reading,LM,sSMG,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL043\LM\ERSP_matrix\reading\EL043_reading_None_ERSP_sSMG_L3_TN.npy,0.024470284237726098,0.004651162790697674,True,6.8497143,6.8598237,12
584,EL043,reading,LM,sSMG,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL043\LM\ERSP_matrix\reading\EL043_reading_None_ERSP_sSMG_L7_TN.npy,0.020103359173126615,0.006434108527131783,True,6.8422723,6.866613,12
585,EL043,reading,LM,sSMG,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL043\LM\ERSP_matrix\reading\EL043_reading_None_ERSP_sSMG_L8_TN.npy,0.023617571059431526,0.005193798449612403,True,6.8599987,6.8459945,12
586,EL043,reading,LM,sSMG,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL043\LM\ERSP_matrix\reading\EL043_reading_None_ERSP_sSMG_L9_TN.npy,0.0203359173126615,0.0071059431524547806,True,6.8134003,6.8951535,12
587,EL045,audio,LM,A,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_A_L10_TN.npy,0.15462532299741602,0.008527131782945736,True,1.6968886,17.490665,0
588,EL045,audio,LM,A,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_A_L11_TN.npy,0.23801033591731266,0.023281653746770027,True,1.5577381,17.457119,0
589,EL045,audio,LM,A,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_A_L12_TN.npy,0.30573643410852713,0.04713178294573643,True,1.5862572,17.43773,0
590,EL045,audio,LM,A,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_A_L1_TN.npy,0.08558139534883721,0.01041343669250646,True,1.9623795,17.344282,0
591,EL045,audio,LM,A,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_A_L2_TN.npy,0.08276485788113695,0.011627906976744186,True,1.9174273,17.339193,0
592,EL045,audio,LM,A,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_A_L3_TN.npy,0.1003875968992248,0.010852713178294573,True,1.9223439,17.222775,0
593,EL045,audio,LM,A,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_A_L4_TN.npy,0.10596899224806201,0.010542635658914728,True,1.9268767,17.348083,0
594,EL045,audio,LM,A,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_A_L5_TN.npy,0.11361757105943153,0.011627906976744186,True,1.9383538,17.367083,0
595,EL045,audio,LM,A,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_A_L6_TN.npy,0.12454780361757106,0.01524547803617571,True,1.911576,17.393581,0
596,EL045,audio,LM,A,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_A_L7_TN.npy,0.11147286821705427,0.013126614987080103,True,1.8326362,17.489996,0
597,EL045,audio,LM,A,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_A_L8_TN.npy,0.12844961240310077,0.007751937984496124,True,1.7616392,17.485937,0
598,EL045,audio,LM,A,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_A_L9_TN.npy,0.13059431524547804,0.009974160206718347,True,1.7296621,17.489574,0
599,EL045,audio,LM,A,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_A_R10_TN.npy,0.058501291989664084,0.005555555555555556,True,0.36517867,16.550678,0
600,EL045,audio,LM,A,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_A_R11_TN.npy,0.044987080103359174,0.007881136950904392,True,0.41997266,16.534262,0
601,EL045,audio,LM,A,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_A_R12_TN.npy,0.062299741602067187,0.007467700258397933,True,0.37395322,16.561699,0
602,EL045,audio,LM,A,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_A_R13_TN.npy,0.057958656330749356,0.01020671834625323,True,0.3650853,16.557156,0
603,EL045,audio,LM,A,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_A_R14_TN.npy,0.07925064599483204,0.005762273901808786,True,0.37321877,16.610926,0
604,EL045,audio,LM,A,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_A_R15_TN.npy,0.24204134366925065,0.0510594315245478,True,1.374293,17.303886,0
605,EL045,audio,LM,A,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_A_R1_TN.npy,0.07281653746770025,0.002144702842377261,True,0.8217329,16.637384,0
606,EL045,audio,LM,A,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_A_R2_TN.npy,0.06217054263565892,0.0042377260981912145,True,0.6951578,16.641392,0
607,EL045,audio,LM,A,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_A_R3_TN.npy,0.06873385012919897,0.002739018087855297,True,0.7321238,16.58726,0
608,EL045,audio,LM,A,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_A_R4_TN.npy,0.09036175710594316,0.0065116279069767444,True,0.66320366,16.665365,0
609,EL045,audio,LM,A,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_A_R5_TN.npy,0.08400516795865633,0.005090439276485788,True,0.61823064,16.652422,0
610,EL045,audio,LM,A,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_A_R6_TN.npy,0.09850129198966408,0.005581395348837209,True,0.63390774,16.745302,0
611,EL045,audio,LM,A,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_A_R7_TN.npy,0.09790697674418605,0.008501291989664083,True,0.5308397,16.767271,0
612,EL045,audio,LM,A,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_A_R9_TN.npy,0.059431524547803614,0.006124031007751938,True,0.42666844,16.575756,0
613,EL045,audio,LM,aH,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_aH_L10_TN.npy,0.09989664082687338,0.005736434108527132,True,1.5731536,16.50193,0
614,EL045,audio,LM,aH,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_aH_L11_TN.npy,0.09436692506459948,0.0050387596899224806,True,1.565393,16.520227,0
615,EL045,audio,LM,aH,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_aH_L12_TN.npy,0.11131782945736435,0.006279069767441861,True,1.6702776,16.433504,0
616,EL045,audio,LM,aH,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_aH_L1_TN.npy,0.05178294573643411,0.008217054263565891,True,1.0745164,16.70209,0
617,EL045,audio,LM,aH,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_aH_L2_TN.npy,0.0845219638242894,0.005581395348837209,True,1.2646706,16.68822,0
618,EL045,audio,LM,aH,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_aH_L3_TN.npy,0.09297157622739018,0.009302325581395349,True,1.4165825,16.675537,0
619,EL045,audio,LM,aH,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_aH_L4_TN.npy,0.10428940568475452,0.011421188630490957,True,1.528486,16.710703,0
620,EL045,audio,LM,aH,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_aH_L5_TN.npy,0.1003875968992248,0.008449612403100775,True,1.5281882,16.66613,0
621,EL045,audio,LM,aH,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_aH_L6_TN.npy,0.11741602067183463,0.008992248062015503,True,1.6190339,16.688856,0
622,EL045,audio,LM,aH,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_aH_L7_TN.npy,0.10573643410852714,0.007984496124031008,True,1.6179718,16.578981,0
623,EL045,audio,LM,aH,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_aH_L8_TN.npy,0.09834625322997416,0.008501291989664083,True,1.4997585,16.55185,0
624,EL045,audio,LM,aH,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_aH_L9_TN.npy,0.09731266149870801,0.005813953488372093,True,1.4893391,16.592402,0
625,EL045,audio,LM,aH,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\audio\EL045_audio_None_ERSP_aH_R10_TN.npy,0.0702842377260982,0.007906976744186046,True,0.44468004,16.732763,0
